wheel_l,wheel_r,beta_l,beta_r,alpha
7.419354838709679,-2.258064516129032,0.11982243444812335,-0.06736304328432832,0.4027174220415552
7.419354838709679,-2.903225806451613,0.12955070748853184,-0.0719050283903834,0.45219008514259346
7.419354838709679,-3.5483870967741926,0.1382769586225671,-0.07742482663304538,0.503641179139571
7.419354838709679,-4.193548387096775,0.1455508723004175,-0.08416499838925628,0.557635310901301
7.419354838709679,-4.838709677419354,0.1510094292467328,-0.09238327948688461,0.6147572496523991
7.419354838709679,-5.483870967741936,0.1542908794805478,-0.1024544087423344,0.67636503297311
7.419354838709679,-6.129032258064514,0.15509379571459572,-0.1145782708824234,0.7503716995948141
7.419354838709679,-6.774193548387098,0.1533963596320899,-0.12900697727079494,0.8700678780662173
10.0,10.0,0.08603795471015467,0.08601065061724693,3.321945689510028e-06
10.0,9.35483870967742,0.005806668807867079,-0.00579711400501578,0.000995699212712306
10.0,8.709677419354836,0.012115358720669626,-0.012041906095037564,0.006960860085267718
10.0,8.064516129032258,0.018354466114575814,-0.017994493740737846,0.016803142560922538
10.0,7.419354838709679,0.02456647192516453,-0.023477738543205753,0.030512692985542565
10.0,6.7741935483871,0.030861217169931687,-0.028331132734162955,0.048167336800123944
10.0,6.129032258064514,0.03740334137325393,-0.03239946050259276,0.06984364753313184
10.0,5.483870967741936,0.044406096868012654,-0.03555218898560795,0.09557941958075802
10.0,4.838709677419355,0.0521191956751709,-0.03770969184103572,0.12533406086615786
10.0,4.193548387096775,0.060810394147191714,-0.03887227392580036,0.15894149666676619
10.0,3.5483870967741926,0.07073620391947168,-0.039144809896123595,0.19606463083365078
10.0,2.9032258064516134,0.08210307424048334,-0.038751540411073856,0.23618957666122148
10.0,2.258064516129032,0.09500485133448903,-0.03793580623057665,0.27859979445275385
10.0,1.612903225806452,0.10931414930868885,-0.03744158523946241,0.32211721586090875
10.0,0.967741935483872,0.12507871851374866,-0.03686928976053746,0.36730528636857007
10.0,0.32258064516129,0.1418086552656221,-0.03605746812840128,0.41820568573516564
10.0,-0.32258064516129,0.15950013265396698,-0.03577896717677273,0.46477963632610597
10.0,-0.96774193548387,0.17706337744052783,-0.03688086188960004,0.5055178475606139
10.0,-1.612903225806452,0.19380239824683207,-0.03862881881430799,0.5505330534053868
10.0,-2.258064516129032,0.2097771119060266,-0.04115340408683827,0.596610603532369
10.0,-2.903225806451613,0.22417381976820028,-0.04473296840553937,0.6430240331277386
10.0,-3.5483870967741926,0.23647399909457137,-0.049453988100572485,0.6898516669998053
10.0,-4.193548387096775,0.24621963378821113,-0.0553942453027398,0.7371761992983472
10.0,-4.838709677419354,0.2530051767927423,-0.0625902795234922,0.7849221251182102
10.0,-5.483870967741936,0.25674451762784156,-0.07091362339192993,0.8351099583027839
10.0,-6.129032258064514,0.25705211341340356,-0.08164362719113656,0.8845907715175236
10.0,-6.774193548387098,0.2541093668476913,-0.09461197946762219,0.9350422694851286
10.0,-7.419354838709679,0.24815584838227212,-0.10996532519254565,0.9872963558970358
10.0,-8.064516129032256,0.23960755934711342,-0.12769158314164578,1.0462080341483004
10.0,-8.709677419354843,0.2289008298178201,-0.14812765517485224,1.117581642899288
10.0,-9.35483870967742,0.21651699413167988,-0.1710191481060101,1.254061607144622
-0.967741935483872,1.612903225806452,-0.024925259753673566,0.024966091356939727,0.010885966734619399
-0.967741935483872,2.258064516129032,-0.03121677789302515,0.031494972671390106,-0.027467076973832067
-0.967741935483872,2.903225806451613,-0.03728020589507566,0.038129697016309534,-0.05618423917483135
-0.967741935483872,3.5483870967741926,-0.04316486553452693,0.04504695535393374,-0.08240518752089215
-0.967741935483872,4.193548387096775,-0.048523221469735325,0.05229309806347116,-0.11153456348322388
-0.967741935483872,4.838709677419354,-0.053160582154467215,0.060043626098050626,-0.14353928107389327
-0.967741935483872,5.483870967741936,-0.0569744951734112,0.06856122468249488,-0.17734441392865966
-0.967741935483872,6.129032258064514,-0.0594738627561602,0.07804652556253505,-0.21478626749324856
-0.967741935483872,6.774193548387098,-0.06042021672968104,0.0888747653438769,-0.2552279226342692
-0.967741935483872,7.419354838709679,-0.059575091374024454,0.10146180702700532,-0.2983281139410082
-0.967741935483872,8.064516129032256,-0.0568063549875401,0.11628160274743848,-0.3436333226571042
-0.967741935483872,8.709677419354843,-0.052205296787480024,0.13383011780351434,-0.3903914474435594
-0.967741935483872,9.35483870967742,-0.04636922870897891,0.15449380455946152,-0.4371594243613203
-0.32258064516129,0.96774193548387,-0.012126356738140125,0.012149953340094203,0.03593199452049482
-0.32258064516129,1.612903225806452,-0.018510781599349387,0.018551128482065853,0.003478673912285888
-0.32258064516129,2.258064516129032,-0.024840264444573535,0.0249941780555966,-0.017837263686234586
-0.32258064516129,2.903225806451613,-0.031068010273757305,0.03154631788455585,-0.03839810845677058
-0.32258064516129,3.5483870967741926,-0.036903104649214084,0.037770582393881494,-0.06808433888803136
-0.32258064516129,4.193548387096775,-0.042627435215222526,0.04515953615706983,-0.08805167890963256
-0.32258064516129,4.838709677419354,-0.04772322044340124,0.05267350427124864,-0.11439801311094297
-0.32258064516129,5.483870967741936,-0.051805214402345014,0.060555881830282085,-0.14641082731917604
-0.32258064516129,6.129032258064514,-0.054645295190191415,0.06912091374837424,-0.18351178004178828
-0.32258064516129,6.774193548387098,-0.0560995108093091,0.07891297607160817,-0.2235780862659116
-0.32258064516129,7.419354838709679,-0.0560184222775431,0.0904762961188046,-0.2644031815716739
-0.32258064516129,8.064516129032256,-0.054034529623955156,0.1040765067196633,-0.3071176179708903
-0.32258064516129,8.709677419354843,-0.05007904862123461,0.12015734729283681,-0.35222749964452016
-0.32258064516129,9.35483870967742,-0.04452538504990298,0.13924600846882793,-0.3988726396591977
-6.7741935483871,7.419354838709679,-0.13185768531672692,0.15071898966506775,-0.537543717542643
-6.7741935483871,8.064516129032256,-0.125870453611337,0.17082145097128884,-0.6785780878994022
-6.7741935483871,8.709677419354843,-0.11815987042626883,0.19371691310557146,-0.7518163505565201
-6.7741935483871,9.35483870967742,-0.10910650819583616,0.21960613219276953,-0.8077646239422419
-8.709677419354836,9.35483870967742,-0.16586071592410312,0.19495623073881815,-0.742478430521581
-2.9032258064516134,3.5483870967741926,-0.06222786837945802,0.06477288962934079,-0.13427770845839787
-2.9032258064516134,4.193548387096775,-0.06702063121768347,0.07265094707906648,-0.19622778324660176
-2.9032258064516134,4.838709677419354,-0.07103285038807429,0.08148622952715803,-0.23992564822114926
-2.9032258064516134,5.483870967741936,-0.07378999141074044,0.09141630740311589,-0.2840334093300653
-2.9032258064516134,6.129032258064514,-0.07490856515631542,0.10279833846455991,-0.3307017252215345
-2.9032258064516134,6.774193548387098,-0.0744065163850602,0.11610260087524378,-0.3772412971709584
-2.9032258064516134,7.419354838709679,-0.07195782119672108,0.1316679883377575,-0.4254638440787455
-2.9032258064516134,8.064516129032256,-0.06765632115548176,0.14997519433529977,-0.47414320529031334
-2.9032258064516134,8.709677419354843,-0.06179614609977952,0.1713684290287568,-0.5222943234445293
-2.9032258064516134,9.35483870967742,-0.05499619579705266,0.1960741282604945,-0.568750133084108
-3.5483870967741926,4.193548387096775,-0.07420130716480929,0.07859651089497491,-0.19650364256913694
-3.5483870967741926,4.838709677419354,-0.07796625040618688,0.08760473136597392,-0.2688294986731337
-3.5483870967741926,5.483870967741936,-0.08049342922419304,0.09783677342128573,-0.3208870278155099
-3.5483870967741926,6.129032258064514,-0.08148421541572884,0.10975825705970776,-0.36940958676941565
-3.5483870967741926,6.774193548387098,-0.0806184546407614,0.123649552529501,-0.4186346188965239
-3.5483870967741926,7.419354838709679,-0.07781434876926525,0.13994829310941118,-0.46841402221212397
-3.5483870967741926,8.064516129032256,-0.07317152722841931,0.15905178419993077,-0.5179345519794721
-3.5483870967741926,8.709677419354843,-0.06700533562343886,0.18127201918616923,-0.5662824096798502
-3.5483870967741926,9.35483870967742,-0.05987062294106756,0.2067892038481178,-0.6124555989192892
5.483870967741936,10.0,-0.020374270321100292,0.1381556162455915,-0.05366513824428676
5.483870967741936,9.35483870967742,-0.03285797703869742,0.03769191153186928,-0.07014204758199392
5.483870967741936,8.709677419354836,-0.029006280678501754,0.031201901085320956,-0.04775874491006153
5.483870967741936,8.064516129032258,-0.023995985260437988,0.024840730324415243,-0.029848926601579815
5.483870967741936,7.419354838709679,-0.018267071291424433,0.018513621242625063,-0.016020755968194657
5.483870967741936,6.7741935483871,-0.012129529598710918,0.012173213127020561,-0.006034019181705913
5.483870967741936,6.129032258064514,-0.005807984225873596,0.005817494357687192,9.851302402816296e-05
5.483870967741936,5.483870967741936,4.308182262542532e-06,4.308182262085375e-06,-2.0909200297107115e-16
5.483870967741936,4.838709677419355,0.005818869806819711,-0.005808923960210181,-0.0004390103863720834
5.483870967741936,4.193548387096775,0.012186353906305665,-0.012154181044970588,0.0053310069930405475
5.483870967741936,3.5483870967741926,0.01857900065674,-0.01842202146768599,0.014927997481586823
5.483870967741936,2.9032258064516134,0.025021232814683617,-0.02455864980476082,0.028182185649204057
5.483870967741936,2.258064516129032,0.031559187685396416,-0.030535744566140107,0.045066919193068794
5.483870967741936,1.612903225806452,0.03824673073865744,-0.03633459979616545,0.06555750775573524
5.483870967741936,0.967741935483872,0.045132996383158284,-0.041950993290424496,0.08962301300898554
5.483870967741936,0.32258064516129,0.05221979483648138,-0.04746560029912154,0.11745235605301534
5.483870967741936,-0.32258064516129,0.05943637678333221,-0.052679988708979976,0.14958651290630917
5.483870967741936,-0.96774193548387,0.06710101076972898,-0.0580249363739077,0.18303282048317993
5.483870967741936,-1.612903225806452,0.07466695435091703,-0.06338916738905534,0.2212559705744609
5.483870967741936,-2.258064516129032,0.08215010491999052,-0.06908938961648822,0.2622311609194139
5.483870967741936,-2.903225806451613,0.08928413797931363,-0.07521015138685662,0.3074916463372128
5.483870967741936,-3.5483870967741926,0.09573825870366763,-0.08197598380238073,0.3580164373967658
5.483870967741936,-4.193548387096775,0.10132272816035857,-0.08972361406730747,0.41575341588122766
5.483870967741936,-4.838709677419354,0.10550666357343,-0.09878900428596804,0.49535612965222386
2.903225806451613,10.0,-0.030016016391196332,0.19587054763272108,-0.12166727184687852
2.903225806451613,9.35483870967742,-0.040705080073042174,0.07125368556679917,-0.19967922196751386
2.903225806451613,8.709677419354836,-0.04240884936484965,0.061449991119226374,-0.15976428184716737
2.903225806451613,8.064516129032258,-0.04185029337734599,0.05294181778532485,-0.12426258732860569
2.903225806451613,7.419354838709679,-0.039306742694648795,0.04532496871793814,-0.09366398240284347
2.903225806451613,6.7741935483871,-0.03528444258419656,0.0382736533869584,-0.06766671606763396
2.903225806451613,6.129032258064514,-0.030242084119625416,0.031560075981329344,-0.04594943419694686
2.903225806451613,5.483870967741936,-0.02454498875563714,0.025031533016219912,-0.028246418465111476
2.903225806451613,4.838709677419355,-0.01846045746375454,0.01859274404189429,-0.014353966412682228
2.903225806451613,4.193548387096775,-0.012171697780136671,0.01219326565467644,-0.004131113012715159
2.903225806451613,3.5483870967741926,-0.005809127816261211,0.005822660838337575,0.0022716685509350234
2.903225806451613,2.9032258064516134,7.737265403366204e-06,7.737265402888808e-06,-3.032874877166118e-16
2.903225806451613,2.258064516129032,0.005824049551344001,-0.005807630964387428,-0.0034889092766838808
2.903225806451613,1.612903225806452,0.012191606604815133,-0.01217811832043448,0.0016139683955690674
2.903225806451613,0.967741935483872,0.0185855253880047,-0.01852865320401163,0.010590427120681083
2.903225806451613,0.32258064516129,0.024964469933918768,-0.024793579505369874,0.0237687759902408
2.903225806451613,-0.32258064516129,0.031424929497268356,-0.031187215863447564,0.038753515860620986
2.903225806451613,-0.96774193548387,0.03785889765755286,-0.03755839865296114,0.05722812867462182
2.903225806451613,-1.612903225806452,0.04423727890565545,-0.04404086621140743,0.07749572545012666
2.903225806451613,-2.258064516129032,0.05044769916389342,-0.0507345071472542,0.09452520406738026
6.774193548387098,10.0,-0.0041497605166823555,0.11707403555875638,-0.028268597372102598
6.774193548387098,9.35483870967742,-0.02364663249502568,0.024674206896881653,-0.030369795362480075
6.774193548387098,8.709677419354836,-0.018139514304371884,0.018444461968219802,-0.01647009759883422
6.774193548387098,8.064516129032258,-0.012098800286523952,0.012154275956034334,-0.006497533340879537
6.774193548387098,7.419354838709679,-0.005805247256334004,0.005814405567132196,-0.00039773485719977574
6.774193548387098,6.7741935483871,3.5691362437381923e-06,3.5691362434861945e-06,-1.8758143186895875e-16
6.774193548387098,6.129032258064514,0.005816010739376822,-0.00580674570607159,0.00017425438311296918
6.774193548387098,5.483870967741936,0.012173185102405688,-0.01212956482451021,0.006033863841739523
6.774193548387098,4.838709677419355,0.018539384974582403,-0.018325326620757944,0.015724044909652575
6.774193548387098,4.193548387096775,0.02494962765974791,-0.024311186452876523,0.02912148369988869
6.774193548387098,3.5483870967741926,0.03147375324398948,-0.030029103195768035,0.046212962196705835
6.774193548387098,2.9032258064516134,0.038200837826008895,-0.0354290599154651,0.06698265142937766
6.774193548387098,2.258064516129032,0.0452272614914091,-0.040476494202866586,0.09139427064315651
6.774193548387098,1.612903225806452,0.052641272512215516,-0.045162564716169924,0.11937947589910418
6.774193548387098,0.967741935483872,0.06050658225195848,-0.04951312404958349,0.15082817501200463
6.774193548387098,0.32258064516129,0.06837569713995324,-0.053389123626338804,0.18937855759643937
6.774193548387098,-0.32258064516129,0.07709828116732062,-0.057127612542872235,0.22912693368779297
6.774193548387098,-0.96774193548387,0.08677633393855819,-0.06135978995436478,0.2647256422860879
6.774193548387098,-1.612903225806452,0.09599334650228464,-0.06551305490478754,0.3076867026841136
6.774193548387098,-2.258064516129032,0.10513526023303672,-0.06998149287797721,0.35372895076769856
6.774193548387098,-2.903225806451613,0.113826823273874,-0.07506569836195925,0.40234417773119746
6.774193548387098,-3.5483870967741926,0.12167859214126168,-0.08099683355731727,0.45400707036403726
6.774193548387098,-4.193548387096775,0.12828085759430646,-0.08803486809323502,0.5094887321277674
6.774193548387098,-4.838709677419354,0.13331032010472563,-0.09661163884968862,0.5685676294185029
6.774193548387098,-5.483870967741936,0.13627973567307955,-0.10691883040692127,0.6386568269566676
6.774193548387098,-6.129032258064514,0.13704831317164684,-0.11920879171283483,0.7480552830072024
-8.064516129032258,8.709677419354843,-0.1544593947644028,0.18022821473630496,-0.677833564465837
-8.064516129032258,9.35483870967742,-0.14434270414792602,0.2052756350243335,-0.8289021512762675
-2.258064516129032,2.903225806451613,-0.0500266442941056,0.05119666574628839,-0.07857647750232921
-2.258064516129032,3.5483870967741926,-0.05555671078476947,0.05841433399820358,-0.12962539048085517
-2.258064516129032,4.193548387096775,-0.06060408709466101,0.06619733334241804,-0.16751446324980332
-2.258064516129032,4.838709677419354,-0.06474799539170759,0.07467135271325002,-0.20669083505387623
-2.258064516129032,5.483870967741936,-0.06767441748102992,0.08414307416365299,-0.24830480933558308
-2.258064516129032,6.129032258064514,-0.06929143172088814,0.09497484992554649,-0.29060927395098374
-2.258064516129032,6.774193548387098,-0.06914465892856976,0.10750938483320395,-0.33564306159564966
-2.258064516129032,7.419354838709679,-0.06712409652947535,0.12220469859263071,-0.3824172990078851
-2.258064516129032,8.064516129032256,-0.0632374621551924,0.1395068985111593,-0.4302138995688711
-2.258064516129032,8.709677419354843,-0.05772562949029534,0.15982835890396335,-0.4781360719521447
-2.258064516129032,9.35483870967742,-0.0513837047842185,0.18349029783999,-0.5250520775539996
